departing_flights,Premium economy,12/28/2023,1/16/2024,9:00 AM,5:00 PM,Lufthansa Condor,14 hr,1 stop,4394 kg CO2,Avg emissions,$9741,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/16/2024,7:00 AM,5:00 PM,SWISS Condor,16 hr,1 stop,4394 kg CO2,Avg emissions,$9788,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/17/2024,9:00 AM,5:00 PM,Lufthansa Condor,14 hr,1 stop,4394 kg CO2,Avg emissions,$7981,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/17/2024,7:00 AM,5:00 PM,SWISS Condor,16 hr,1 stop,4394 kg CO2,Avg emissions,$8028,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,9:00 AM,5:00 PM,Lufthansa Condor,14 hr,1 stop,4394 kg CO2,Avg emissions,$7065,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,7:00 AM,5:00 PM,SWISS Condor,16 hr,1 stop,4394 kg CO2,Avg emissions,$7112,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,1:05 PM,6:25 PM,Edelweiss AirSWISS,11 hr 20 min,Nonstop,5059 kg CO2,+19% emissions,$8969,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/16/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3391 kg CO2,-20% emissions,$8199,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/17/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3391 kg CO2,-20% emissions,$7382,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/17/2024,11:10 AM,7:45 PM+1,Air Europa,38 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$8204,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/18/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3391 kg CO2,-20% emissions,$8199,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,2:25 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 20 min,2 stops,5040 kg CO2,+19% emissions,$6336,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,11:10 AM,7:45 PM,Air Europa,14 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$8178,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3377 kg CO2,-20% emissions,$8199,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,6:50 PM,7:45 PM+1,Turkish Airlines Air Europa,30 hr 55 min,2 stops,4976 kg CO2,+17% emissions,$9833,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,7:30 AM,9:34 PM,Iberia COPA,20 hr 4 min,2 stops,5592 kg CO2,+32% emissions,$10510,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/16/2024,7:30 AM,12:14 AM+1,Iberia COPA,22 hr 44 min,2 stops,5523 kg CO2,+30% emissions,$10510,round trip,Zurich Airport,José Martí international Airport
best_departing_flights,Premium economy,12/30/2023,1/17/2024,11:10 AM,7:45 PM,Air Europa,14 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$7362,round trip,Zurich Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:25 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 20 min,2 stops,5040 kg CO2,+19% emissions,$6336,round trip,Zurich Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3377 kg CO2,-20% emissions,$7382,round trip,Zurich Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:50 PM,7:45 PM+1,Turkish Airlines Air Europa,30 hr 55 min,2 stops,4976 kg CO2,+17% emissions,$9833,round trip,Zurich Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:30 AM,9:34 PM,Iberia COPA,20 hr 4 min,2 stops,5592 kg CO2,+32% emissions,$12283,round trip,Zurich Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:30 AM,12:14 AM+1,Iberia COPA,22 hr 44 min,2 stops,5523 kg CO2,+30% emissions,$12283,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,11:10 AM,7:45 PM,Air Europa,14 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$8178,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,6:35 PM,7:45 PM+1,Air EuropaOperated by Air Europa Express,31 hr 10 min,1 stop,3377 kg CO2,-20% emissions,$8199,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,11:15 AM,7:15 AM+1,Turkish Airlines,26 hr,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,2:25 PM,7:15 AM+1,Turkish Airlines,22 hr 50 min,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:50 PM,7:15 AM+1,Turkish Airlines,18 hr 25 min,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,7:30 AM,9:34 PM,Iberia COPA,20 hr 4 min,2 stops,5522 kg CO2,+30% emissions,$10510,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,11:15 AM,7:15 AM+1,Turkish Airlines,26 hr,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,2:25 PM,7:15 AM+1,Turkish Airlines,22 hr 50 min,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,6:50 PM,7:15 AM+1,Turkish Airlines,18 hr 25 min,1 stop,4845 kg CO2,+14% emissions,$5312,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,11:10 AM,7:45 PM,Air Europa,14 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$7362,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,6:35 PM,7:45 PM+1,Air Europa,31 hr 10 min,1 stop,3385 kg CO2,-20% emissions,$7382,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,7:30 AM,9:34 PM,Iberia COPA,20 hr 4 min,2 stops,5522 kg CO2,+30% emissions,$12283,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,7:30 AM,10:15 AM+1,Iberia COPA,32 hr 45 min,2 stops,5474 kg CO2,+29% emissions,$12283,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/17/2024,7:30 AM,12:12 PM+1,Iberia COPA,34 hr 42 min,2 stops,5522 kg CO2,+30% emissions,$12283,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/18/2024,11:10 AM,7:45 PM,Air Europa,14 hr 35 min,1 stop,3385 kg CO2,-20% emissions,$8178,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/18/2024,6:35 PM,7:45 PM+1,Air Europa,31 hr 10 min,1 stop,3385 kg CO2,-20% emissions,$8199,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,6:45 AM,7:15 AM+1,Turkish Airlines,30 hr 30 min,1 stop,4910 kg CO2,+16% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,11:05 AM,7:15 AM+1,Turkish Airlines,26 hr 10 min,1 stop,4837 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,2:25 PM,7:15 AM+1,Turkish Airlines,22 hr 50 min,1 stop,4845 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,6:50 PM,7:15 AM+1,Turkish Airlines,18 hr 25 min,1 stop,4845 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,11:10 AM,7:45 PM,Air EuropaOperated by Air Europa Express,14 hr 35 min,1 stop,3377 kg CO2,-20% emissions,$8178,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,11:55 AM,4:35 PM+1,Iberia,34 hr 40 min,1 stop,4088 kg CO2,Avg emissions,$8775,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/16/2024,7:40 PM,4:35 PM+1,Iberia,26 hr 55 min,1 stop,4088 kg CO2,Avg emissions,$8775,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,6:45 AM,7:15 AM+1,Turkish Airlines,30 hr 30 min,1 stop,4910 kg CO2,+16% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,11:05 AM,7:15 AM+1,Turkish Airlines,26 hr 10 min,1 stop,4837 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,2:25 PM,7:15 AM+1,Turkish Airlines,22 hr 50 min,1 stop,4845 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,6:50 PM,7:15 AM+1,Turkish Airlines,18 hr 25 min,1 stop,4845 kg CO2,+14% emissions,$5289,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,6:45 AM,8:30 PM,Air France,19 hr 45 min,1 stop,4048 kg CO2,Avg emissions,$6925,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,10:40 AM,8:30 PM,Air France,15 hr 50 min,1 stop,4048 kg CO2,Avg emissions,$6925,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,11:10 AM,7:45 PM,Air EuropaOperated by Air Europa Express,14 hr 35 min,1 stop,3377 kg CO2,-20% emissions,$7362,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,11:55 AM,4:35 PM+1,Iberia,34 hr 40 min,1 stop,4088 kg CO2,Avg emissions,$10547,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/17/2024,7:40 PM,4:35 PM+1,Iberia,26 hr 55 min,1 stop,4088 kg CO2,Avg emissions,$10547,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,1/1/2024,1/18/2024,11:10 AM,7:45 PM,Air EuropaOperated by Air Europa Express,14 hr 35 min,1 stop,3377 kg CO2,-20% emissions,$8178,round trip,Zurich Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/16/2024,7:40 AM,5:00 PM,Lufthansa Condor,15 hr 20 min,1 stop,4421 kg CO2,Avg emissions,$9798,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/17/2024,7:40 AM,5:00 PM,Lufthansa Condor,15 hr 20 min,1 stop,4421 kg CO2,Avg emissions,$8055,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/17/2024,10:45 AM,12:14 AM+1,Air Europa COPA,19 hr 29 min,2 stops,3931 kg CO2,-11% emissions,$9726,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/17/2024,10:45 AM,10:22 AM+1,Air Europa COPA,29 hr 37 min,2 stops,3871 kg CO2,-13% emissions,$9726,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,7:40 AM,5:00 PM,Lufthansa Condor,15 hr 20 min,1 stop,4421 kg CO2,Avg emissions,$7128,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,7:10 AM,6:25 PM,SWISS Edelweiss AirOperated by Helvetic,17 hr 15 min,1 stop,5196 kg CO2,+17% emissions,$8921,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,10:40 AM,6:25 PM,SWISS Edelweiss AirOperated by Helvetic,13 hr 45 min,1 stop,5193 kg CO2,+17% emissions,$8921,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,6:00 AM,6:25 PM,Lufthansa SWISS Edelweiss AirOperated by Air Dolomiti Helvetic,18 hr 25 min,2 stops,5374 kg CO2,+21% emissions,$9272,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/28/2023,1/18/2024,6:00 AM,6:25 PM,Lufthansa Edelweiss AirSWISSOperated by Air Dolomiti Lufthansa CityLine,18 hr 25 min,2 stops,5362 kg CO2,+21% emissions,$9272,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/16/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$8643,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/16/2024,10:45 AM,7:45 PM+1,Air Europa,39 hr,1 stop,3367 kg CO2,-24% emissions,$11622,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/17/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7528,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/17/2024,10:45 AM,7:45 PM+1,Air Europa,39 hr,1 stop,3367 kg CO2,-24% emissions,$10286,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/18/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$8643,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/29/2023,1/18/2024,10:45 AM,7:45 PM+1,Air Europa,39 hr,1 stop,3367 kg CO2,-24% emissions,$11622,round trip,Milan Malpensa Airport,José Martí international Airport
best_departing_flights,Premium economy,12/30/2023,1/16/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$8623,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7539,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,5030 kg CO2,+13% emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,6:45 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr,2 stops,5452 kg CO2,+23% emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$7835,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,6:45 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr,2 stops,4576 kg CO2,Avg emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,2:50 PM,9:34 PM+1,Iberia COPA,36 hr 44 min,2 stops,5513 kg CO2,+24% emissions,$10395,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,2:50 PM,10:15 AM+2,Iberia COPA,49 hr 25 min,2 stops,5464 kg CO2,+23% emissions,$10395,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,7:10 PM,9:34 PM+1,Iberia COPA,32 hr 24 min,2 stops,5513 kg CO2,+24% emissions,$10395,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,7:10 PM,10:15 AM+2,Iberia COPA,45 hr 5 min,2 stops,5464 kg CO2,+23% emissions,$10395,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,7:10 PM,12:12 PM+2,Iberia COPA,47 hr 2 min,2 stops,5513 kg CO2,+24% emissions,$10395,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,7:40 AM,1:30 PM+1,Lufthansa Aeromexico,35 hr 50 min,2 stops,5391 kg CO2,+21% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/16/2024,11:10 AM,1:30 PM+1,Lufthansa Aeromexico,32 hr 20 min,2 stops,5406 kg CO2,+22% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
best_departing_flights,Premium economy,12/30/2023,1/17/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$7508,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$6645,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,5030 kg CO2,+13% emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:45 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr,2 stops,5452 kg CO2,+23% emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$7835,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:30 PM,7:45 PM+1,Turkish Airlines Air Europa,35 hr 15 min,2 stops,4154 kg CO2,-6% emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,6:45 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr,2 stops,4576 kg CO2,Avg emissions,$10104,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:50 PM,9:34 PM+1,Iberia COPA,36 hr 44 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,2:50 PM,10:15 AM+2,Iberia COPA,49 hr 25 min,2 stops,5464 kg CO2,+23% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,9:34 PM+1,Iberia COPA,32 hr 24 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,10:15 AM+2,Iberia COPA,45 hr 5 min,2 stops,5464 kg CO2,+23% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:10 PM,12:12 PM+2,Iberia COPA,47 hr 2 min,2 stops,5513 kg CO2,+24% emissions,$11854,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,7:40 AM,1:30 PM+1,Lufthansa Aeromexico,35 hr 50 min,2 stops,5391 kg CO2,+21% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
other_departing_flights,Premium economy,12/30/2023,1/17/2024,11:10 AM,1:30 PM+1,Lufthansa Aeromexico,32 hr 20 min,2 stops,5406 kg CO2,+22% emissions,$15265,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7539,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$8623,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,7:40 AM,1:30 PM+1,Lufthansa Aeromexico,35 hr 50 min,2 stops,5391 kg CO2,+21% emissions,$10494,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/30/2023,1/18/2024,11:10 AM,1:30 PM+1,Lufthansa Aeromexico,32 hr 20 min,2 stops,5406 kg CO2,+22% emissions,$10494,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,7:00 AM,7:15 AM+1,Turkish Airlines,30 hr 15 min,1 stop,4899 kg CO2,+10% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,10:35 AM,7:15 AM+1,Turkish Airlines,26 hr 40 min,1 stop,4831 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,2:30 PM,7:15 AM+1,Turkish Airlines,22 hr 45 min,1 stop,4836 kg CO2,+9% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:15 AM+1,Turkish Airlines,19 hr 5 min,1 stop,5390 kg CO2,+21% emissions,$5496,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,10:45 AM,7:45 PM,Air Europa,15 hr,1 stop,3367 kg CO2,-24% emissions,$7519,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:15 PM,7:45 PM+1,Air Europa,31 hr 30 min,1 stop,3367 kg CO2,-24% emissions,$7539,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr 35 min,2 stops,4645 kg CO2,Avg emissions,$7815,round trip,Milan Malpensa Airport,José Martí international Airport
departing_flights,Premium economy,12/31/2023,1/16/2024,6:10 PM,7:45 PM+1,Turkish Airlines Air Europa,31 hr 35 min,2 stops,4551 kg CO2,Avg emissions,$8393,round trip,Milan Malpensa Airport,José Martí international Airport
